transaction_id,date_id,transaction_datetime,account_id,customer_id,branch_id,product_id,transaction_type,transaction_channel,transaction_amount,currency,running_balance,is_flagged_fraud
TXN00004511,20250904,2025-09-04 04:48:00,ACC001298,CUST00050,BR0013,PRD010,Deposit,Mobile App,25287.22,INR,13210.31,False
TXN00004512,20220221,2022-02-21 19:04:00,ACC001314,CUST00259,BR0022,PRD001,Fee,Online,-21382.02,INR,177701.41,False
TXN00004513,20220602,2022-06-02 13:24:00,ACC000924,CUST00370,BR0023,PRD001,Withdrawal,Branch,-48826.51,INR,286070.2,False
TXN00004514,20250827,2025-08-27 17:05:00,ACC000650,CUST00370,BR0017,PRD008,Fee,Mobile App,-5786.83,INR,375687.91,False
TXN00004515,20230628,2023-06-28 11:13:00,ACC001476,CUST00368,BR0001,PRD009,Withdrawal,POS,-19473.9,INR,220610.17,False
TXN00004516,20230721,2023-07-21 09:32:00,ACC000717,CUST00861,BR0013,PRD009,Fee,POS,-22547.51,INR,341510.07,False
TXN00004517,20251113,2025-11-13 03:15:00,ACC001341,CUST00121,BR0013,PRD002,Refund,Branch,36252.59,INR,399894.54,False
TXN00004518,20230914,2023-09-14 23:38:00,ACC000519,CUST00991,BR0018,PRD002,Transfer,Mobile App,26431.41,INR,32260.06,False
TXN00004519,20250415,2025-04-15 15:16:00,ACC001157,CUST00889,BR0017,PRD009,Transfer,Mobile App,18149.98,INR,238365.37,False
TXN00004520,20251017,2025-10-17 04:14:00,ACC000899,CUST00163,BR0009,PRD002,Interest Credit,POS,15823.2,INR,137082.49,False
TXN00004521,20221110,2022-11-10 02:50:00,ACC000757,CUST00828,BR0021,PRD010,Payment,POS,-45128.11,INR,40691.73,False
TXN00004522,20240317,2024-03-17 10:23:00,ACC001153,CUST00911,BR0006,PRD009,Refund,Mobile App,51939.02,INR,296313.7,False
TXN00004523,20240427,2024-04-27 19:02:00,ACC000453,CUST00539,BR0009,PRD003,Withdrawal,Branch,-36537.05,INR,459072.36,False
TXN00004524,20220407,2022-04-07 23:07:00,ACC000026,CUST00672,BR0013,PRD002,Transfer,Mobile App,28700.92,INR,115057.37,False
TXN00004525,20240530,2024-05-30 23:36:00,ACC000747,CUST00151,BR0011,PRD010,Transfer,Branch,3290.08,INR,285826.3,False
TXN00004526,20250521,2025-05-21 21:47:00,ACC000379,CUST00225,BR0022,PRD001,Transfer,Mobile App,40904.54,INR,51574.4,False
TXN00004527,20240408,2024-04-08 01:49:00,ACC001250,CUST00972,BR0012,PRD006,Withdrawal,Mobile App,-12385.79,INR,168117.36,False
TXN00004528,20220517,2022-05-17 15:20:00,ACC000399,CUST00029,BR0025,PRD001,Interest Credit,POS,36874.32,INR,335273.06,False
TXN00004529,20241026,2024-10-26 05:46:00,ACC000811,CUST00577,BR0003,PRD003,Refund,Branch,15685.23,INR,297205.61,False
TXN00004530,20241007,2024-10-07 20:20:00,ACC001076,CUST00429,BR0001,PRD009,Payment,Mobile App,-28029.01,INR,252123.66,False
TXN00004531,20220419,2022-04-19 15:12:00,ACC000300,CUST00905,BR0018,PRD008,Refund,Mobile App,70170.91,INR,425969.73,False
TXN00004532,20230701,2023-07-01 14:14:00,ACC000098,CUST00711,BR0012,PRD003,Fee,POS,-46601.77,INR,320613.1,False
TXN00004533,20241128,2024-11-28 12:26:00,ACC000507,CUST00587,BR0012,PRD010,Refund,Branch,43762.61,INR,284609.49,False
TXN00004534,20231024,2023-10-24 10:00:00,ACC001022,CUST00008,BR0009,PRD010,Fee,Branch,-40530.16,INR,343058.98,False
TXN00004535,20230301,2023-03-01 22:08:00,ACC000746,CUST00636,BR0014,PRD003,Interest Credit,POS,4684.61,INR,199864.92,False
TXN00004536,20230922,2023-09-22 21:05:00,ACC001494,CUST00048,BR0005,PRD010,Refund,Branch,74054.65,INR,464539.95,False
TXN00004537,20220918,2022-09-18 04:25:00,ACC001456,CUST00136,BR0015,PRD006,Withdrawal,Online,-34502.32,INR,73858.18,False
TXN00004538,20251220,2025-12-20 00:21:00,ACC000708,CUST00828,BR0013,PRD007,Transfer,POS,38611.82,INR,152144.7,False
TXN00004539,20220328,2022-03-28 02:29:00,ACC000720,CUST00536,BR0013,PRD004,Payment,Mobile App,-25018.77,INR,159743.88,False
TXN00004540,20230410,2023-04-10 08:51:00,ACC001485,CUST00914,BR0010,PRD007,Refund,Online,44258.0,INR,276807.89,False
TXN00004541,20220317,2022-03-17 17:29:00,ACC001209,CUST00414,BR0005,PRD002,Refund,Branch,84640.43,INR,491109.56,False
TXN00004542,20230416,2023-04-16 22:20:00,ACC000623,CUST00055,BR0017,PRD010,Deposit,ATM,49509.67,INR,345341.29,False
TXN00004543,20230218,2023-02-18 10:39:00,ACC000747,CUST00151,BR0011,PRD010,Withdrawal,Mobile App,-37095.63,INR,70967.59,False
TXN00004544,20240404,2024-04-04 14:47:00,ACC001269,CUST00971,BR0015,PRD009,Transfer,Branch,3372.02,INR,174600.36,False
TXN00004545,20240613,2024-06-13 14:11:00,ACC000094,CUST00555,BR0020,PRD009,Payment,Branch,-30320.19,INR,389741.03,False
TXN00004546,20231227,2023-12-27 17:28:00,ACC000651,CUST00004,BR0017,PRD008,Payment,Branch,-27398.1,INR,413971.99,False
TXN00004547,20230402,2023-04-02 18:56:00,ACC001067,CUST00698,BR0008,PRD004,Transfer,POS,22478.24,INR,385453.54,False
TXN00004548,20250801,2025-08-01 02:14:00,ACC001485,CUST00914,BR0010,PRD007,Fee,Mobile App,-8573.92,INR,51712.48,False
TXN00004549,20250616,2025-06-16 01:53:00,ACC000873,CUST00454,BR0018,PRD001,Interest Credit,POS,19262.0,INR,185989.49,False
TXN00004550,20231015,2023-10-15 16:13:00,ACC000836,CUST00698,BR0016,PRD009,Fee,Mobile App,-13077.17,INR,389181.87,False
TXN00004551,20231103,2023-11-03 06:34:00,ACC000254,CUST00087,BR0010,PRD004,Payment,Mobile App,-22180.12,INR,212783.4,False
TXN00004552,20251027,2025-10-27 11:59:00,ACC000095,CUST00355,BR0016,PRD003,Payment,Online,-23766.43,INR,282060.92,False
TXN00004553,20230510,2023-05-10 10:18:00,ACC000499,CUST00302,BR0018,PRD008,Interest Credit,Branch,91405.66,INR,405441.93,False
TXN00004554,20241204,2024-12-04 15:57:00,ACC001309,CUST00427,BR0006,PRD006,Interest Credit,ATM,88839.28,INR,176895.8,False
TXN00004555,20251125,2025-11-25 23:34:00,ACC000081,CUST00201,BR0007,PRD009,Withdrawal,POS,-16444.07,INR,368694.2,False
TXN00004556,20250624,2025-06-24 10:51:00,ACC000053,CUST00899,BR0003,PRD004,Interest Credit,Online,54080.93,INR,264299.25,False
TXN00004557,20230820,2023-08-20 11:50:00,ACC000702,CUST00714,BR0024,PRD002,Payment,Mobile App,-25217.34,INR,314641.82,False
TXN00004558,20230326,2023-03-26 03:01:00,ACC000044,CUST00054,BR0009,PRD004,Withdrawal,Online,-14442.1,INR,42823.57,False
TXN00004559,20230430,2023-04-30 09:37:00,ACC000957,CUST00706,BR0009,PRD006,Interest Credit,ATM,95000.61,INR,58471.37,False
TXN00004560,20231008,2023-10-08 21:52:00,ACC001072,CUST00510,BR0014,PRD007,Interest Credit,Branch,11932.31,INR,42995.26,False
TXN00004561,20230912,2023-09-12 02:14:00,ACC001290,CUST00039,BR0011,PRD004,Payment,Online,-48461.88,INR,8322.96,False
TXN00004562,20241107,2024-11-07 01:02:00,ACC001359,CUST00303,BR0015,PRD008,Interest Credit,Online,35661.58,INR,167857.58,False
TXN00004563,20231024,2023-10-24 04:40:00,ACC001313,CUST00561,BR0008,PRD005,Fee,Mobile App,-29378.69,INR,11551.88,False
TXN00004564,20240128,2024-01-28 20:24:00,ACC001169,CUST00351,BR0012,PRD010,Fee,Online,-34104.46,INR,303491.03,False
TXN00004565,20221016,2022-10-16 11:47:00,ACC000496,CUST00315,BR0005,PRD007,Transfer,POS,43737.62,INR,472716.82,False
TXN00004566,20251208,2025-12-08 06:35:00,ACC000462,CUST00406,BR0013,PRD007,Refund,ATM,65558.78,INR,201724.96,False
TXN00004567,20231222,2023-12-22 16:58:00,ACC000338,CUST00497,BR0021,PRD005,Transfer,Branch,36313.86,INR,242256.65,False
TXN00004568,20230930,2023-09-30 09:55:00,ACC000453,CUST00539,BR0009,PRD003,Withdrawal,ATM,-17506.44,INR,130317.36,False
TXN00004569,20220823,2022-08-23 13:25:00,ACC001255,CUST00611,BR0019,PRD005,Interest Credit,ATM,82988.69,INR,335596.75,False
TXN00004570,20230220,2023-02-20 11:13:00,ACC000084,CUST00560,BR0015,PRD008,Interest Credit,POS,3534.88,INR,453590.82,False
TXN00004571,20240726,2024-07-26 23:35:00,ACC000038,CUST00586,BR0003,PRD001,Transfer,POS,70162.51,INR,399516.21,False
TXN00004572,20230514,2023-05-14 03:19:00,ACC001295,CUST00790,BR0009,PRD010,Withdrawal,Branch,-42116.33,INR,343712.38,False
TXN00004573,20240831,2024-08-31 16:28:00,ACC000897,CUST00528,BR0019,PRD009,Deposit,ATM,56484.66,INR,36758.09,False
TXN00004574,20230926,2023-09-26 12:26:00,ACC001209,CUST00414,BR0005,PRD002,Fee,POS,-48431.85,INR,455515.25,False
TXN00004575,20241016,2024-10-16 17:18:00,ACC000037,CUST00080,BR0006,PRD006,Withdrawal,Mobile App,-42903.64,INR,301369.09,False
TXN00004576,20220425,2022-04-25 03:24:00,ACC001126,CUST00228,BR0012,PRD001,Deposit,Online,36515.2,INR,162757.49,False
TXN00004577,20240720,2024-07-20 07:07:00,ACC000789,CUST00895,BR0020,PRD001,Withdrawal,ATM,-18516.14,INR,433040.59,False
TXN00004578,20231105,2023-11-05 18:32:00,ACC000222,CUST00840,BR0012,PRD008,Withdrawal,Mobile App,-22096.69,INR,197331.07,False
TXN00004579,20250611,2025-06-11 18:22:00,ACC000332,CUST00801,BR0002,PRD009,Refund,Mobile App,75603.8,INR,395890.1,False
TXN00004580,20241031,2024-10-31 01:35:00,ACC000633,CUST00948,BR0018,PRD003,Payment,Branch,-14040.89,INR,315435.01,False
TXN00004581,20220725,2022-07-25 14:57:00,ACC001264,CUST00502,BR0022,PRD004,Refund,ATM,45162.68,INR,326014.51,False
TXN00004582,20220904,2022-09-04 13:02:00,ACC000690,CUST00046,BR0013,PRD003,Refund,Online,49628.79,INR,86244.83,False
TXN00004583,20240128,2024-01-28 08:28:00,ACC000169,CUST00077,BR0013,PRD002,Transfer,Branch,83436.0,INR,448327.2,False
TXN00004584,20250224,2025-02-24 11:11:00,ACC000543,CUST00747,BR0025,PRD003,Transfer,Mobile App,76617.83,INR,130617.92,False
TXN00004585,20220527,2022-05-27 20:09:00,ACC001398,CUST00052,BR0012,PRD003,Interest Credit,POS,50047.52,INR,451463.02,False
TXN00004586,20220428,2022-04-28 11:16:00,ACC001221,CUST00015,BR0016,PRD006,Transfer,Branch,72853.61,INR,329929.83,False
TXN00004587,20251106,2025-11-06 23:52:00,ACC000235,CUST00105,BR0001,PRD004,Refund,Mobile App,21958.52,INR,278852.46,False
TXN00004588,20230216,2023-02-16 04:01:00,ACC001037,CUST00494,BR0017,PRD007,Payment,POS,-41433.13,INR,94675.36,False
TXN00004589,20221229,2022-12-29 12:59:00,ACC000394,CUST00756,BR0018,PRD010,Payment,Online,-12364.2,INR,367971.35,False
TXN00004590,20220517,2022-05-17 13:00:00,ACC000356,CUST00060,BR0014,PRD010,Refund,Mobile App,47548.49,INR,140658.96,False
TXN00004591,20250413,2025-04-13 08:00:00,ACC000637,CUST00677,BR0016,PRD007,Payment,ATM,-13113.4,INR,217665.27,False
TXN00004592,20250805,2025-08-05 10:22:00,ACC000722,CUST00989,BR0012,PRD010,Withdrawal,Online,-14156.62,INR,192693.69,False
TXN00004593,20240815,2024-08-15 23:09:00,ACC000294,CUST00220,BR0023,PRD006,Refund,Branch,94468.51,INR,103910.87,False
TXN00004594,20220119,2022-01-19 11:04:00,ACC000252,CUST00961,BR0002,PRD006,Refund,Branch,68808.69,INR,287819.75,False
TXN00004595,20220714,2022-07-14 11:49:00,ACC000272,CUST00850,BR0017,PRD001,Refund,ATM,96775.82,INR,433135.69,False
TXN00004596,20221126,2022-11-26 16:40:00,ACC000754,CUST00172,BR0007,PRD008,Payment,Branch,-45135.65,INR,255276.85,False
TXN00004597,20220624,2022-06-24 14:10:00,ACC001077,CUST00415,BR0023,PRD004,Withdrawal,Mobile App,-34871.33,INR,35910.47,False
TXN00004598,20240928,2024-09-28 21:11:00,ACC000421,CUST00058,BR0022,PRD010,Transfer,POS,3310.28,INR,105945.68,False
TXN00004599,20230325,2023-03-25 04:26:00,ACC000216,CUST00406,BR0023,PRD004,Interest Credit,Mobile App,78312.43,INR,79178.67,False
TXN00004600,20240803,2024-08-03 14:58:00,ACC000317,CUST00393,BR0013,PRD007,Payment,Mobile App,-6312.44,INR,219483.13,False
TXN00004601,20251009,2025-10-09 16:55:00,ACC001259,CUST00910,BR0006,PRD010,Transfer,Branch,91156.51,INR,290317.05,False
TXN00004602,20220521,2022-05-21 20:45:00,ACC000789,CUST00895,BR0020,PRD001,Fee,Mobile App,-48478.1,INR,376281.56,False
TXN00004603,20240128,2024-01-28 19:39:00,ACC000310,CUST00422,BR0022,PRD003,Fee,ATM,-14511.96,INR,393682.63,False
TXN00004604,20240718,2024-07-18 15:10:00,ACC001002,CUST00727,BR0013,PRD009,Transfer,Mobile App,63738.77,INR,204434.75,False
TXN00004605,20220403,2022-04-03 10:14:00,ACC001237,CUST00353,BR0015,PRD005,Deposit,Mobile App,90986.99,INR,324567.61,False
TXN00004606,20220827,2022-08-27 05:02:00,ACC001324,CUST00431,BR0004,PRD008,Fee,ATM,-10501.41,INR,37821.16,False
TXN00004607,20220724,2022-07-24 03:30:00,ACC001461,CUST00865,BR0007,PRD009,Interest Credit,Mobile App,77714.78,INR,298436.49,False
TXN00004608,20230714,2023-07-14 17:43:00,ACC000620,CUST00912,BR0024,PRD009,Deposit,POS,91518.14,INR,110804.09,False
TXN00004609,20251227,2025-12-27 21:56:00,ACC001340,CUST00633,BR0021,PRD001,Transfer,Branch,79559.11,INR,256045.43,False
TXN00004610,20220902,2022-09-02 00:10:00,ACC000825,CUST00498,BR0004,PRD006,Transfer,ATM,54078.06,INR,211687.34,False
TXN00004611,20240411,2024-04-11 16:33:00,ACC000245,CUST00134,BR0009,PRD002,Refund,POS,59719.31,INR,322225.35,False
TXN00004612,20250902,2025-09-02 08:49:00,ACC000398,CUST00606,BR0017,PRD003,Deposit,ATM,11079.35,INR,281683.9,False
TXN00004613,20240713,2024-07-13 08:51:00,ACC000194,CUST00873,BR0023,PRD003,Transfer,Branch,48494.49,INR,430127.57,False
TXN00004614,20221022,2022-10-22 13:00:00,ACC000173,CUST00799,BR0011,PRD009,Deposit,POS,67391.32,INR,210119.53,False
TXN00004615,20231002,2023-10-02 09:25:00,ACC001466,CUST00605,BR0018,PRD010,Payment,Branch,-17693.15,INR,475287.26,False
TXN00004616,20240505,2024-05-05 09:55:00,ACC001338,CUST00524,BR0005,PRD005,Withdrawal,Mobile App,-40496.47,INR,276097.37,False
TXN00004617,20250729,2025-07-29 17:44:00,ACC000297,CUST00282,BR0012,PRD003,Transfer,ATM,10521.31,INR,434412.53,False
TXN00004618,20220117,2022-01-17 07:21:00,ACC001314,CUST00259,BR0022,PRD001,Deposit,Branch,94279.34,INR,477734.06,False
TXN00004619,20220312,2022-03-12 02:20:00,ACC000124,CUST00045,BR0004,PRD005,Fee,Mobile App,-14490.08,INR,422175.97,False
TXN00004620,20250716,2025-07-16 04:45:00,ACC001017,CUST00845,BR0024,PRD005,Interest Credit,POS,1815.27,INR,442137.42,False
TXN00004621,20250910,2025-09-10 11:11:00,ACC001156,CUST00123,BR0023,PRD008,Fee,Mobile App,-23906.81,INR,265487.4,False
TXN00004622,20221101,2022-11-01 06:26:00,ACC000767,CUST00643,BR0021,PRD005,Deposit,POS,98062.95,INR,46471.46,False
TXN00004623,20241027,2024-10-27 01:28:00,ACC001380,CUST00506,BR0010,PRD006,Withdrawal,ATM,-5729.85,INR,235522.16,False
TXN00004624,20250830,2025-08-30 02:59:00,ACC001077,CUST00415,BR0023,PRD004,Interest Credit,Online,97367.51,INR,377213.99,False
TXN00004625,20240327,2024-03-27 04:01:00,ACC000400,CUST00721,BR0012,PRD005,Fee,Branch,-550.09,INR,170644.6,False
TXN00004626,20250131,2025-01-31 01:30:00,ACC001362,CUST00562,BR0018,PRD007,Payment,Branch,-8895.26,INR,316245.71,False
TXN00004627,20240331,2024-03-31 10:57:00,ACC000583,CUST00231,BR0014,PRD008,Payment,Mobile App,-14306.55,INR,311850.66,False
TXN00004628,20220712,2022-07-12 07:10:00,ACC001085,CUST00195,BR0011,PRD007,Fee,Mobile App,-8630.59,INR,114206.06,False
TXN00004629,20230613,2023-06-13 06:11:00,ACC000677,CUST00677,BR0008,PRD001,Withdrawal,ATM,-7676.17,INR,287448.43,False
TXN00004630,20220620,2022-06-20 01:07:00,ACC000358,CUST00484,BR0018,PRD010,Refund,Online,32830.98,INR,296329.44,False
TXN00004631,20220908,2022-09-08 09:31:00,ACC000510,CUST00790,BR0018,PRD010,Fee,Online,-34212.56,INR,145820.53,False
TXN00004632,20251111,2025-11-11 09:23:00,ACC001037,CUST00494,BR0017,PRD007,Fee,POS,-20120.83,INR,134132.76,False
TXN00004633,20250515,2025-05-15 18:11:00,ACC000118,CUST00062,BR0016,PRD004,Payment,Online,-40708.84,INR,376760.57,False
TXN00004634,20230625,2023-06-25 07:30:00,ACC000842,CUST00901,BR0025,PRD004,Fee,Online,-41800.05,INR,179737.91,False
TXN00004635,20230220,2023-02-20 10:34:00,ACC000749,CUST00973,BR0004,PRD005,Interest Credit,ATM,1755.95,INR,269831.25,False
TXN00004636,20240304,2024-03-04 23:29:00,ACC000028,CUST00230,BR0018,PRD008,Refund,Branch,74181.31,INR,308536.25,False
TXN00004637,20251104,2025-11-04 04:06:00,ACC000386,CUST00860,BR0008,PRD009,Deposit,Branch,44407.88,INR,396799.99,False
TXN00004638,20250313,2025-03-13 09:12:00,ACC001204,CUST00133,BR0014,PRD008,Interest Credit,ATM,50057.4,INR,118238.35,False
TXN00004639,20220125,2022-01-25 13:16:00,ACC000768,CUST00152,BR0017,PRD005,Interest Credit,Branch,42090.55,INR,57765.9,False
TXN00004640,20231030,2023-10-30 19:43:00,ACC000831,CUST00283,BR0018,PRD004,Deposit,ATM,9108.98,INR,494491.86,False
TXN00004641,20250101,2025-01-01 13:10:00,ACC000670,CUST00119,BR0022,PRD005,Withdrawal,ATM,-406.37,INR,404726.17,False
TXN00004642,20230924,2023-09-24 12:47:00,ACC001407,CUST00821,BR0010,PRD009,Fee,Online,-10393.02,INR,65226.44,False
TXN00004643,20250121,2025-01-21 03:18:00,ACC000465,CUST00345,BR0018,PRD003,Withdrawal,Branch,-5892.72,INR,452069.52,False
TXN00004644,20230520,2023-05-20 15:05:00,ACC000390,CUST00243,BR0013,PRD010,Deposit,Mobile App,829.77,INR,60537.96,False
TXN00004645,20221202,2022-12-02 23:16:00,ACC000605,CUST00965,BR0016,PRD003,Transfer,Branch,46537.79,INR,167224.54,False
TXN00004646,20230301,2023-03-01 00:35:00,ACC001364,CUST00933,BR0005,PRD009,Interest Credit,Branch,57287.1,INR,299008.37,False
TXN00004647,20230514,2023-05-14 10:26:00,ACC000012,CUST00373,BR0017,PRD001,Refund,Mobile App,83013.08,INR,398962.42,False
TXN00004648,20251019,2025-10-19 07:23:00,ACC000734,CUST00405,BR0021,PRD005,Withdrawal,POS,-40138.33,INR,184540.12,False
TXN00004649,20240804,2024-08-04 08:07:00,ACC000886,CUST00936,BR0013,PRD009,Withdrawal,ATM,-18107.48,INR,326080.08,False
TXN00004650,20230922,2023-09-22 16:50:00,ACC001443,CUST00279,BR0024,PRD010,Withdrawal,Mobile App,-40323.98,INR,239468.56,False
TXN00004651,20250507,2025-05-07 13:01:00,ACC000813,CUST00104,BR0013,PRD001,Payment,ATM,-16360.34,INR,147426.39,False
TXN00004652,20231219,2023-12-19 14:28:00,ACC000396,CUST00368,BR0010,PRD001,Transfer,Online,88367.9,INR,40576.67,False
TXN00004653,20251207,2025-12-07 15:21:00,ACC000090,CUST00955,BR0011,PRD006,Transfer,ATM,47108.33,INR,75579.41,False
TXN00004654,20221205,2022-12-05 15:44:00,ACC001398,CUST00052,BR0012,PRD003,Fee,Online,-46501.91,INR,81607.33,False
TXN00004655,20231021,2023-10-21 16:39:00,ACC000647,CUST00503,BR0010,PRD010,Fee,POS,-23256.26,INR,297387.96,False
TXN00004656,20240819,2024-08-19 07:06:00,ACC000822,CUST00271,BR0014,PRD010,Refund,Mobile App,72883.2,INR,485402.25,False
TXN00004657,20230305,2023-03-05 05:46:00,ACC000233,CUST00097,BR0010,PRD005,Deposit,Online,6715.79,INR,58004.77,False
TXN00004658,20240617,2024-06-17 09:26:00,ACC001026,CUST00864,BR0015,PRD001,Transfer,Mobile App,99400.37,INR,108416.76,False
TXN00004659,20220519,2022-05-19 23:30:00,ACC000418,CUST00503,BR0021,PRD002,Payment,Online,-3764.03,INR,46204.07,False
TXN00004660,20240730,2024-07-30 19:20:00,ACC000002,CUST00759,BR0017,PRD003,Interest Credit,Online,41016.21,INR,452348.18,False
TXN00004661,20230626,2023-06-26 23:52:00,ACC000110,CUST00315,BR0010,PRD010,Fee,Branch,-17626.59,INR,96028.11,True
TXN00004662,20220226,2022-02-26 02:59:00,ACC000251,CUST00646,BR0005,PRD005,Interest Credit,Mobile App,98048.44,INR,201658.49,False
TXN00004663,20250609,2025-06-09 06:41:00,ACC000946,CUST00486,BR0006,PRD005,Deposit,Branch,38725.9,INR,56677.61,False
TXN00004664,20231020,2023-10-20 02:42:00,ACC000926,CUST00204,BR0024,PRD007,Withdrawal,POS,-26636.28,INR,315732.75,False
TXN00004665,20230311,2023-03-11 07:20:00,ACC000932,CUST00407,BR0015,PRD010,Withdrawal,Mobile App,-1529.19,INR,293565.66,False
TXN00004666,20230119,2023-01-19 02:36:00,ACC000865,CUST00101,BR0005,PRD002,Transfer,Branch,1270.93,INR,332851.92,False
TXN00004667,20230714,2023-07-14 12:46:00,ACC000650,CUST00370,BR0017,PRD008,Transfer,Branch,85585.99,INR,354803.82,False
TXN00004668,20220713,2022-07-13 09:04:00,ACC001133,CUST00808,BR0006,PRD008,Refund,Branch,95928.77,INR,210572.89,False
TXN00004669,20230618,2023-06-18 09:42:00,ACC000556,CUST00111,BR0019,PRD007,Refund,Branch,68865.57,INR,418107.95,False
TXN00004670,20230602,2023-06-02 21:25:00,ACC000969,CUST00878,BR0010,PRD005,Transfer,Mobile App,87771.13,INR,72246.93,False
TXN00004671,20231217,2023-12-17 01:41:00,ACC001082,CUST00726,BR0013,PRD009,Withdrawal,Mobile App,-6390.13,INR,447277.88,False
TXN00004672,20240121,2024-01-21 02:27:00,ACC000259,CUST00833,BR0012,PRD010,Interest Credit,POS,7375.03,INR,130855.76,False
TXN00004673,20220704,2022-07-04 19:51:00,ACC001062,CUST00830,BR0004,PRD009,Refund,Online,94929.98,INR,48898.21,False
TXN00004674,20221019,2022-10-19 22:27:00,ACC001257,CUST00346,BR0021,PRD002,Withdrawal,Mobile App,-11941.39,INR,159301.07,False
TXN00004675,20250920,2025-09-20 10:12:00,ACC001015,CUST00694,BR0018,PRD008,Transfer,ATM,42497.57,INR,49274.76,False
TXN00004676,20240102,2024-01-02 00:27:00,ACC000554,CUST00263,BR0007,PRD007,Fee,Branch,-39635.9,INR,389564.07,False
TXN00004677,20220426,2022-04-26 06:30:00,ACC000590,CUST00302,BR0024,PRD003,Deposit,Branch,9658.04,INR,465674.17,False
TXN00004678,20240404,2024-04-04 07:40:00,ACC000596,CUST00076,BR0022,PRD003,Interest Credit,Branch,42557.93,INR,378457.14,False
TXN00004679,20241208,2024-12-08 21:02:00,ACC001017,CUST00845,BR0024,PRD005,Fee,Mobile App,-29951.15,INR,267764.36,False
TXN00004680,20231116,2023-11-16 23:24:00,ACC001402,CUST00896,BR0001,PRD010,Interest Credit,Branch,32156.91,INR,55737.94,False
TXN00004681,20220323,2022-03-23 08:06:00,ACC001080,CUST00037,BR0010,PRD003,Withdrawal,Online,-49197.11,INR,316999.25,False
TXN00004682,20240413,2024-04-13 15:15:00,ACC001309,CUST00427,BR0006,PRD006,Transfer,ATM,48870.95,INR,133732.35,False
TXN00004683,20221129,2022-11-29 19:30:00,ACC001341,CUST00121,BR0013,PRD002,Refund,ATM,65320.35,INR,216009.55,False
TXN00004684,20230711,2023-07-11 16:49:00,ACC000071,CUST00758,BR0018,PRD008,Deposit,Online,66502.12,INR,78118.35,False
TXN00004685,20221201,2022-12-01 22:30:00,ACC000495,CUST00388,BR0008,PRD006,Deposit,Online,66592.81,INR,24390.71,False
TXN00004686,20230616,2023-06-16 02:58:00,ACC001155,CUST00513,BR0004,PRD008,Withdrawal,Branch,-23714.73,INR,259169.79,False
TXN00004687,20220809,2022-08-09 08:41:00,ACC001141,CUST00872,BR0005,PRD009,Fee,Branch,-34841.74,INR,368875.8,False
TXN00004688,20230927,2023-09-27 21:22:00,ACC001157,CUST00889,BR0017,PRD009,Deposit,Branch,32788.65,INR,299481.51,False
TXN00004689,20221119,2022-11-19 16:17:00,ACC001169,CUST00351,BR0012,PRD010,Withdrawal,Mobile App,-25134.4,INR,364960.74,False
